Tue Jul 23 07:48:54 2024       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.54.03              Driver Version: 535.54.03    CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  | 00000000:9E:00.0 Off |                    0 |
| N/A   24C    P0              53W / 400W |      4MiB / 40960MiB |      0%      Default |
|                                         |                      |             Disabled |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Start training
“Step2....................”
“Step3....................”
constructing 9 ConvTransformerEncoderLayers
Ranger optimizer loaded. 
Gradient Centralization usage = True
GC applied to both conv and fc layers
  0%|          | 0/182 [00:00<?, ?it/s]/work/02/gs58/d58004/mambaforge/envs/torch/lib/python3.9/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/work/02/gs58/d58004/ideas/RibonanzaNet/Ranger-Deep-Learning-Optimizer/ranger/ranger.py:138: UserWarning: This overload of addcmul_ is deprecated:
	addcmul_(Number value, Tensor tensor1, Tensor tensor2)
Consider using one of the following signatures instead:
	addcmul_(Tensor tensor1, Tensor tensor2, *, Number value) (Triggered internally at ../torch/csrc/utils/python_arg_parser.cpp:1519.)
  exp_avg_sq.mul_(beta2).addcmul_(1 - beta2, grad, grad)
Epoch 1 Loss: 0.05782541632652283:   0%|          | 0/182 [00:14<?, ?it/s]
Epoch 13 Loss: 0.04340655170381069:   1%|          | 1/182 [00:03<05:05,  1.69s/it]
Epoch 13 Loss: 0.04340655170381069:   1%|          | 2/182 [00:03<05:08,  1.71s/it]
Epoch 13 Loss: 0.04235213498274485:   1%|          | 2/182 [00:05<05:08,  1.71s/it]
Epoch 13 Loss: 0.04235213498274485:   2%|▏         | 3/182 [00:05<05:04,  1.70s/it]
Epoch 13 Loss: 0.04111088253557682:   2%|▏         | 3/182 [00:06<05:04,  1.70s/it]
Epoch 13 Loss: 0.04111088253557682:   2%|▏         | 4/182 [00:06<05:01,  1.70s/it]
Epoch 13 Loss: 0.04332606941461563:   2%|▏         | 4/182 [00:08<05:01,  1.70s/it]
Epoch 13 Loss: 0.04332606941461563:   3%|▎         | 5/182 [00:08<04:59,  1.69s/it]
Epoch 13 Loss: 0.04280488006770611:   3%|▎         | 5/182 [00:10<04:59,  1.69s/it]
Epoch 13 Loss: 0.04280488006770611:   3%|▎         | 6/182 [00:10<04:58,  1.70s/it]
Epoch 13 Loss: 0.04319071024656296:   3%|▎         | 6/182 [00:11<04:58,  1.70s/it]
Epoch 13 Loss: 0.04319071024656296:   4%|▍         | 7/182 [00:11<04:56,  1.69s/it]
Epoch 13 Loss: 0.04278893396258354:   4%|▍         | 7/182 [00:13<04:56,  1.69s/it]
Epoch 13 Loss: 0.04278893396258354:   4%|▍         | 8/182 [00:13<04:54,  1.69s/it]
Epoch 13 Loss: 0.04483847237295575:   4%|▍         | 8/182 [00:15<04:54,  1.69s/it]
Epoch 13 Loss: 0.04483847237295575:   5%|▍         | 9/182 [00:15<04:52,  1.69s/it]
Epoch 13 Loss: 0.04427793398499489:   5%|▍         | 9/182 [00:16<04:52,  1.69s/it]
Epoch 13 Loss: 0.04427793398499489:   5%|▌         | 10/182 [00:16<04:50,  1.69s/it]
Epoch 13 Loss: 0.04486842453479767:   5%|▌         | 10/182 [00:18<04:50,  1.69s/it]
Epoch 13 Loss: 0.04486842453479767:   6%|▌         | 11/182 [00:18<04:48,  1.69s/it]
Epoch 13 Loss: 0.0450103705128034:   6%|▌         | 11/182 [00:20<04:48,  1.69s/it] 
Epoch 13 Loss: 0.0450103705128034:   7%|▋         | 12/182 [00:20<04:47,  1.69s/it]
Epoch 13 Loss: 0.04491759091615677:   7%|▋         | 12/182 [00:22<04:47,  1.69s/it]
Epoch 13 Loss: 0.04491759091615677:   7%|▋         | 13/182 [00:22<04:45,  1.69s/it]
Epoch 13 Loss: 0.045698224167738645:   7%|▋         | 13/182 [00:23<04:45,  1.69s/it]
Epoch 13 Loss: 0.045698224167738645:   8%|▊         | 14/182 [00:23<04:43,  1.69s/it]
Epoch 13 Loss: 0.04603590667247772:   8%|▊         | 14/182 [00:25<04:43,  1.69s/it] 
Epoch 13 Loss: 0.04603590667247772:   8%|▊         | 15/182 [00:25<04:42,  1.69s/it]
Epoch 13 Loss: 0.046304536052048206:   8%|▊         | 15/182 [00:27<04:42,  1.69s/it]
Epoch 13 Loss: 0.046304536052048206:   9%|▉         | 16/182 [00:27<04:40,  1.69s/it]
Epoch 13 Loss: 0.04642220783759566:   9%|▉         | 16/182 [00:28<04:40,  1.69s/it] 
Epoch 13 Loss: 0.04642220783759566:   9%|▉         | 17/182 [00:28<04:38,  1.69s/it]
Epoch 13 Loss: 0.046034914958808154:   9%|▉         | 17/182 [00:30<04:38,  1.69s/it]
Epoch 13 Loss: 0.046034914958808154:  10%|▉         | 18/182 [00:30<04:37,  1.69s/it]
Epoch 13 Loss: 0.0464017016715125:  10%|▉         | 18/182 [00:32<04:37,  1.69s/it]  
Epoch 13 Loss: 0.0464017016715125:  10%|█         | 19/182 [00:32<04:35,  1.69s/it]
Epoch 13 Loss: 0.04646180421113968:  10%|█         | 19/182 [00:33<04:35,  1.69s/it]
Epoch 13 Loss: 0.04646180421113968:  11%|█         | 20/182 [00:33<04:33,  1.69s/it]
Epoch 13 Loss: 0.04685043259745553:  11%|█         | 20/182 [00:35<04:33,  1.69s/it]
Epoch 13 Loss: 0.04685043259745553:  12%|█▏        | 21/182 [00:35<04:31,  1.69s/it]
Epoch 13 Loss: 0.046756666830994865:  12%|█▏        | 21/182 [00:37<04:31,  1.69s/it]
Epoch 13 Loss: 0.046756666830994865:  12%|█▏        | 22/182 [00:37<04:30,  1.69s/it]
Epoch 13 Loss: 0.046620683987503464:  12%|█▏        | 22/182 [00:38<04:30,  1.69s/it]
Epoch 13 Loss: 0.046620683987503464:  13%|█▎        | 23/182 [00:38<04:28,  1.69s/it]
Epoch 13 Loss: 0.046454373436669506:  13%|█▎        | 23/182 [00:40<04:28,  1.69s/it]
Epoch 13 Loss: 0.046454373436669506:  13%|█▎        | 24/182 [00:40<04:27,  1.69s/it]
Epoch 13 Loss: 0.04629347115755081:  13%|█▎        | 24/182 [00:42<04:27,  1.69s/it] 
Epoch 13 Loss: 0.04629347115755081:  14%|█▎        | 25/182 [00:42<04:25,  1.69s/it]
Epoch 13 Loss: 0.046500453868737586:  14%|█▎        | 25/182 [00:43<04:25,  1.69s/it]
Epoch 13 Loss: 0.046500453868737586:  14%|█▍        | 26/182 [00:43<04:23,  1.69s/it]
Epoch 13 Loss: 0.04646519240405825:  14%|█▍        | 26/182 [00:45<04:23,  1.69s/it] 
Epoch 13 Loss: 0.04646519240405825:  15%|█▍        | 27/182 [00:45<04:21,  1.69s/it]
Epoch 13 Loss: 0.046506596196975024:  15%|█▍        | 27/182 [00:47<04:21,  1.69s/it]
Epoch 13 Loss: 0.046506596196975024:  15%|█▌        | 28/182 [00:47<04:19,  1.69s/it]
Epoch 13 Loss: 0.04642914672350061:  15%|█▌        | 28/182 [00:49<04:19,  1.69s/it] 
Epoch 13 Loss: 0.04642914672350061:  16%|█▌        | 29/182 [00:49<04:18,  1.69s/it]
Epoch 13 Loss: 0.04641835863391559:  16%|█▌        | 29/182 [00:50<04:18,  1.69s/it]
Epoch 13 Loss: 0.04641835863391559:  16%|█▋        | 30/182 [00:50<04:16,  1.69s/it]
Epoch 13 Loss: 0.04628397488305645:  16%|█▋        | 30/182 [00:52<04:16,  1.69s/it]
Epoch 13 Loss: 0.04628397488305645:  17%|█▋        | 31/182 [00:52<04:15,  1.69s/it]
Epoch 13 Loss: 0.04618538438808173:  17%|█▋        | 31/182 [00:54<04:15,  1.69s/it]
Epoch 13 Loss: 0.04618538438808173:  18%|█▊        | 32/182 [00:54<04:13,  1.69s/it]
Epoch 13 Loss: 0.04605909425652388:  18%|█▊        | 32/182 [00:55<04:13,  1.69s/it]
Epoch 13 Loss: 0.04605909425652388:  18%|█▊        | 33/182 [00:55<04:11,  1.69s/it]
Epoch 13 Loss: 0.04636329883599982:  18%|█▊        | 33/182 [00:57<04:11,  1.69s/it]
Epoch 13 Loss: 0.04636329883599982:  19%|█▊        | 34/182 [00:57<04:09,  1.69s/it]
Epoch 13 Loss: 0.04651727665747915:  19%|█▊        | 34/182 [00:59<04:09,  1.69s/it]
Epoch 13 Loss: 0.04651727665747915:  19%|█▉        | 35/182 [00:59<04:07,  1.69s/it]
Epoch 13 Loss: 0.04659421659178204:  19%|█▉        | 35/182 [01:00<04:07,  1.69s/it]
Epoch 13 Loss: 0.04659421659178204:  20%|█▉        | 36/182 [01:00<04:06,  1.69s/it]
Epoch 13 Loss: 0.04654000175965799:  20%|█▉        | 36/182 [01:02<04:06,  1.69s/it]
Epoch 13 Loss: 0.04654000175965799:  20%|██        | 37/182 [01:02<04:04,  1.69s/it]
Epoch 13 Loss: 0.046308267763570735:  20%|██        | 37/182 [01:04<04:04,  1.69s/it]
Epoch 13 Loss: 0.046308267763570735:  21%|██        | 38/182 [01:04<04:03,  1.69s/it]
Epoch 13 Loss: 0.046253565698862076:  21%|██        | 38/182 [01:05<04:03,  1.69s/it]
Epoch 13 Loss: 0.046253565698862076:  21%|██▏       | 39/182 [01:05<04:01,  1.69s/it]
Epoch 13 Loss: 0.046299309097230436:  21%|██▏       | 39/182 [01:07<04:01,  1.69s/it]
Epoch 13 Loss: 0.046299309097230436:  22%|██▏       | 40/182 [01:07<03:59,  1.69s/it]
Epoch 13 Loss: 0.046455891394033666:  22%|██▏       | 40/182 [01:09<03:59,  1.69s/it]
Epoch 13 Loss: 0.046455891394033666:  23%|██▎       | 41/182 [01:09<03:57,  1.69s/it]
Epoch 13 Loss: 0.04653779780935673:  23%|██▎       | 41/182 [01:10<03:57,  1.69s/it] 
Epoch 13 Loss: 0.04653779780935673:  23%|██▎       | 42/182 [01:10<03:56,  1.69s/it]
Epoch 13 Loss: 0.04665158836300983:  23%|██▎       | 42/182 [01:12<03:56,  1.69s/it]
Epoch 13 Loss: 0.04665158836300983:  24%|██▎       | 43/182 [01:12<03:54,  1.69s/it]
Epoch 13 Loss: 0.046913851983845234:  24%|██▎       | 43/182 [01:14<03:54,  1.69s/it]
Epoch 13 Loss: 0.046913851983845234:  24%|██▍       | 44/182 [01:14<03:52,  1.69s/it]
Epoch 13 Loss: 0.046731731957859464:  24%|██▍       | 44/182 [01:16<03:52,  1.69s/it]
Epoch 13 Loss: 0.046731731957859464:  25%|██▍       | 45/182 [01:16<03:51,  1.69s/it]
Epoch 13 Loss: 0.046820331202900925:  25%|██▍       | 45/182 [01:17<03:51,  1.69s/it]
Epoch 13 Loss: 0.046820331202900925:  25%|██▌       | 46/182 [01:17<03:49,  1.69s/it]
Epoch 13 Loss: 0.04680923023756514:  25%|██▌       | 46/182 [01:19<03:49,  1.69s/it] 
Epoch 13 Loss: 0.04680923023756514:  26%|██▌       | 47/182 [01:19<03:47,  1.69s/it]
Epoch 13 Loss: 0.04679019881101946:  26%|██▌       | 47/182 [01:21<03:47,  1.69s/it]
Epoch 13 Loss: 0.04679019881101946:  26%|██▋       | 48/182 [01:21<03:46,  1.69s/it]
Epoch 13 Loss: 0.04702974468165515:  26%|██▋       | 48/182 [01:22<03:46,  1.69s/it]
Epoch 13 Loss: 0.04702974468165515:  27%|██▋       | 49/182 [01:22<03:44,  1.69s/it]
Epoch 13 Loss: 0.04695509992539883:  27%|██▋       | 49/182 [01:24<03:44,  1.69s/it]
Epoch 13 Loss: 0.04695509992539883:  27%|██▋       | 50/182 [01:24<03:42,  1.69s/it]
Epoch 13 Loss: 0.0470649088714637:  27%|██▋       | 50/182 [01:26<03:42,  1.69s/it] 
Epoch 13 Loss: 0.0470649088714637:  28%|██▊       | 51/182 [01:26<03:41,  1.69s/it]
Epoch 13 Loss: 0.04716774857101532:  28%|██▊       | 51/182 [01:27<03:41,  1.69s/it]
Epoch 13 Loss: 0.04716774857101532:  29%|██▊       | 52/182 [01:27<03:39,  1.69s/it]
Epoch 13 Loss: 0.047147308036966144:  29%|██▊       | 52/182 [01:29<03:39,  1.69s/it]
Epoch 13 Loss: 0.047147308036966144:  29%|██▉       | 53/182 [01:29<03:37,  1.69s/it]
Epoch 13 Loss: 0.04733386877234335:  29%|██▉       | 53/182 [01:31<03:37,  1.69s/it] 
Epoch 13 Loss: 0.04733386877234335:  30%|██▉       | 54/182 [01:31<03:36,  1.69s/it]
Epoch 13 Loss: 0.04721735993569547:  30%|██▉       | 54/182 [01:32<03:36,  1.69s/it]
Epoch 13 Loss: 0.04721735993569547:  30%|███       | 55/182 [01:32<03:34,  1.69s/it]
Epoch 13 Loss: 0.04721414563911302:  30%|███       | 55/182 [01:34<03:34,  1.69s/it]
Epoch 13 Loss: 0.04721414563911302:  31%|███       | 56/182 [01:34<03:32,  1.69s/it]
Epoch 13 Loss: 0.047031003524336895:  31%|███       | 56/182 [01:36<03:32,  1.69s/it]
Epoch 13 Loss: 0.047031003524336895:  31%|███▏      | 57/182 [01:36<03:30,  1.69s/it]
Epoch 13 Loss: 0.04728373409859065:  31%|███▏      | 57/182 [01:37<03:30,  1.69s/it] 
Epoch 13 Loss: 0.04728373409859065:  32%|███▏      | 58/182 [01:37<03:29,  1.69s/it]
Epoch 13 Loss: 0.04722252159805621:  32%|███▏      | 58/182 [01:39<03:29,  1.69s/it]
Epoch 13 Loss: 0.04722252159805621:  32%|███▏      | 59/182 [01:39<03:27,  1.69s/it]
Epoch 13 Loss: 0.04711025978128115:  32%|███▏      | 59/182 [01:41<03:27,  1.69s/it]
Epoch 13 Loss: 0.04711025978128115:  33%|███▎      | 60/182 [01:41<03:26,  1.69s/it]
Epoch 13 Loss: 0.047134466957850535:  33%|███▎      | 60/182 [01:43<03:26,  1.69s/it]
Epoch 13 Loss: 0.047134466957850535:  34%|███▎      | 61/182 [01:43<03:24,  1.69s/it]
Epoch 13 Loss: 0.047134437568245396:  34%|███▎      | 61/182 [01:44<03:24,  1.69s/it]
Epoch 13 Loss: 0.047134437568245396:  34%|███▍      | 62/182 [01:44<03:22,  1.69s/it]
Epoch 13 Loss: 0.04719388000075779:  34%|███▍      | 62/182 [01:46<03:22,  1.69s/it] 
Epoch 13 Loss: 0.04719388000075779:  35%|███▍      | 63/182 [01:46<03:20,  1.69s/it]
Epoch 13 Loss: 0.047162221337202936:  35%|███▍      | 63/182 [01:48<03:20,  1.69s/it]
Epoch 13 Loss: 0.047162221337202936:  35%|███▌      | 64/182 [01:48<03:19,  1.69s/it]
Epoch 13 Loss: 0.047024111392406316:  35%|███▌      | 64/182 [01:49<03:19,  1.69s/it]
Epoch 13 Loss: 0.047024111392406316:  36%|███▌      | 65/182 [01:49<03:17,  1.69s/it]
Epoch 13 Loss: 0.046964465668707184:  36%|███▌      | 65/182 [01:51<03:17,  1.69s/it]
Epoch 13 Loss: 0.046964465668707184:  36%|███▋      | 66/182 [01:51<03:16,  1.69s/it]
Epoch 13 Loss: 0.04695682316573698:  36%|███▋      | 66/182 [01:53<03:16,  1.69s/it] 
Epoch 13 Loss: 0.04695682316573698:  37%|███▋      | 67/182 [01:53<03:14,  1.69s/it]
Epoch 13 Loss: 0.04685871839961585:  37%|███▋      | 67/182 [01:54<03:14,  1.69s/it]
Epoch 13 Loss: 0.04685871839961585:  37%|███▋      | 68/182 [01:54<03:12,  1.69s/it]
Epoch 13 Loss: 0.04694504123451053:  37%|███▋      | 68/182 [01:56<03:12,  1.69s/it]
Epoch 13 Loss: 0.04694504123451053:  38%|███▊      | 69/182 [01:56<03:10,  1.69s/it]
Epoch 13 Loss: 0.04711883578981672:  38%|███▊      | 69/182 [01:58<03:10,  1.69s/it]
Epoch 13 Loss: 0.04711883578981672:  38%|███▊      | 70/182 [01:58<03:08,  1.69s/it]
Epoch 13 Loss: 0.04718963906798564:  38%|███▊      | 70/182 [01:59<03:08,  1.69s/it]
Epoch 13 Loss: 0.04718963906798564:  39%|███▉      | 71/182 [01:59<03:07,  1.69s/it]
Epoch 13 Loss: 0.04720002174791363:  39%|███▉      | 71/182 [02:01<03:07,  1.69s/it]
Epoch 13 Loss: 0.04720002174791363:  40%|███▉      | 72/182 [02:01<03:05,  1.69s/it]
Epoch 13 Loss: 0.04711933638135048:  40%|███▉      | 72/182 [02:03<03:05,  1.69s/it]
Epoch 13 Loss: 0.04711933638135048:  40%|████      | 73/182 [02:03<03:04,  1.69s/it]
Epoch 13 Loss: 0.04719123103328653:  40%|████      | 73/182 [02:05<03:04,  1.69s/it]
Epoch 13 Loss: 0.04719123103328653:  41%|████      | 74/182 [02:05<03:02,  1.69s/it]
Epoch 13 Loss: 0.047126968652009965:  41%|████      | 74/182 [02:06<03:02,  1.69s/it]
Epoch 13 Loss: 0.047126968652009965:  41%|████      | 75/182 [02:06<03:00,  1.69s/it]
Epoch 13 Loss: 0.04704461923163188:  41%|████      | 75/182 [02:08<03:00,  1.69s/it] 
Epoch 13 Loss: 0.04704461923163188:  42%|████▏     | 76/182 [02:08<02:58,  1.69s/it]
Epoch 13 Loss: 0.047108138778379986:  42%|████▏     | 76/182 [02:10<02:58,  1.69s/it]
Epoch 13 Loss: 0.047108138778379986:  42%|████▏     | 77/182 [02:10<02:57,  1.69s/it]
Epoch 13 Loss: 0.04716583417776304:  42%|████▏     | 77/182 [02:11<02:57,  1.69s/it] 
Epoch 13 Loss: 0.04716583417776304:  43%|████▎     | 78/182 [02:11<02:55,  1.69s/it]
Epoch 13 Loss: 0.04700113884821723:  43%|████▎     | 78/182 [02:13<02:55,  1.69s/it]
Epoch 13 Loss: 0.04700113884821723:  43%|████▎     | 79/182 [02:13<02:53,  1.69s/it]
Epoch 13 Loss: 0.047046462167054416:  43%|████▎     | 79/182 [02:15<02:53,  1.69s/it]
Epoch 13 Loss: 0.047046462167054416:  44%|████▍     | 80/182 [02:15<02:52,  1.69s/it]
Epoch 13 Loss: 0.04707177530652211:  44%|████▍     | 80/182 [02:16<02:52,  1.69s/it] 
Epoch 13 Loss: 0.04707177530652211:  45%|████▍     | 81/182 [02:16<02:50,  1.69s/it]
Epoch 13 Loss: 0.046944359771725605:  45%|████▍     | 81/182 [02:18<02:50,  1.69s/it]
Epoch 13 Loss: 0.046944359771725605:  45%|████▌     | 82/182 [02:18<02:48,  1.69s/it]
Epoch 13 Loss: 0.04695539706083665:  45%|████▌     | 82/182 [02:20<02:48,  1.69s/it] 
Epoch 13 Loss: 0.04695539706083665:  46%|████▌     | 83/182 [02:20<02:47,  1.69s/it]
Epoch 13 Loss: 0.047027669314827235:  46%|████▌     | 83/182 [02:21<02:47,  1.69s/it]
Epoch 13 Loss: 0.047027669314827235:  46%|████▌     | 84/182 [02:21<02:45,  1.69s/it]
Epoch 13 Loss: 0.04696267825715682:  46%|████▌     | 84/182 [02:23<02:45,  1.69s/it] 
Epoch 13 Loss: 0.04696267825715682:  47%|████▋     | 85/182 [02:23<02:43,  1.69s/it]
Epoch 13 Loss: 0.046918149214497835:  47%|████▋     | 85/182 [02:25<02:43,  1.69s/it]
Epoch 13 Loss: 0.046918149214497835:  47%|████▋     | 86/182 [02:25<02:42,  1.69s/it]
Epoch 13 Loss: 0.04695259047479465:  47%|████▋     | 86/182 [02:26<02:42,  1.69s/it] 
Epoch 13 Loss: 0.04695259047479465:  48%|████▊     | 87/182 [02:26<02:40,  1.69s/it]
Epoch 13 Loss: 0.04694973351433873:  48%|████▊     | 87/182 [02:28<02:40,  1.69s/it]
Epoch 13 Loss: 0.04694973351433873:  48%|████▊     | 88/182 [02:28<02:38,  1.69s/it]
Epoch 13 Loss: 0.047007450310701734:  48%|████▊     | 88/182 [02:30<02:38,  1.69s/it]
Epoch 13 Loss: 0.047007450310701734:  49%|████▉     | 89/182 [02:30<02:36,  1.69s/it]
Epoch 13 Loss: 0.047164736315608025:  49%|████▉     | 89/182 [02:32<02:36,  1.69s/it]
Epoch 13 Loss: 0.047164736315608025:  49%|████▉     | 90/182 [02:32<02:35,  1.69s/it]
Epoch 13 Loss: 0.04710368132525748:  49%|████▉     | 90/182 [02:33<02:35,  1.69s/it] 
Epoch 13 Loss: 0.04710368132525748:  50%|█████     | 91/182 [02:33<02:33,  1.69s/it]
Epoch 13 Loss: 0.04714624859068705:  50%|█████     | 91/182 [02:35<02:33,  1.69s/it]
Epoch 13 Loss: 0.04714624859068705:  51%|█████     | 92/182 [02:35<02:31,  1.69s/it]
Epoch 13 Loss: 0.047129499816125436:  51%|█████     | 92/182 [02:37<02:31,  1.69s/it]
Epoch 13 Loss: 0.047129499816125436:  51%|█████     | 93/182 [02:37<02:30,  1.69s/it]
Epoch 13 Loss: 0.047012268387256785:  51%|█████     | 93/182 [02:38<02:30,  1.69s/it]
Epoch 13 Loss: 0.047012268387256785:  52%|█████▏    | 94/182 [02:38<02:28,  1.69s/it]
Epoch 13 Loss: 0.04702987874809064:  52%|█████▏    | 94/182 [02:40<02:28,  1.69s/it] 
Epoch 13 Loss: 0.04702987874809064:  52%|█████▏    | 95/182 [02:40<02:26,  1.69s/it]
Epoch 13 Loss: 0.046924458273376025:  52%|█████▏    | 95/182 [02:42<02:26,  1.69s/it]
Epoch 13 Loss: 0.046924458273376025:  53%|█████▎    | 96/182 [02:42<02:25,  1.69s/it]
Epoch 13 Loss: 0.04693371956188654:  53%|█████▎    | 96/182 [02:43<02:25,  1.69s/it] 
Epoch 13 Loss: 0.04693371956188654:  53%|█████▎    | 97/182 [02:43<02:23,  1.69s/it]
Epoch 13 Loss: 0.04687605615781278:  53%|█████▎    | 97/182 [02:45<02:23,  1.69s/it]
Epoch 13 Loss: 0.04687605615781278:  54%|█████▍    | 98/182 [02:45<02:21,  1.69s/it]
Epoch 13 Loss: 0.046874432852773956:  54%|█████▍    | 98/182 [02:47<02:21,  1.69s/it]
Epoch 13 Loss: 0.046874432852773956:  54%|█████▍    | 99/182 [02:47<02:20,  1.69s/it]
Epoch 13 Loss: 0.04682165704667568:  54%|█████▍    | 99/182 [02:48<02:20,  1.69s/it] 
Epoch 13 Loss: 0.04682165704667568:  55%|█████▍    | 100/182 [02:48<02:18,  1.69s/it]
Epoch 13 Loss: 0.046821591840817196:  55%|█████▍    | 100/182 [02:50<02:18,  1.69s/it]
Epoch 13 Loss: 0.046821591840817196:  55%|█████▌    | 101/182 [02:50<02:16,  1.69s/it]
Epoch 13 Loss: 0.04685362917827625:  55%|█████▌    | 101/182 [02:52<02:16,  1.69s/it] 
Epoch 13 Loss: 0.04685362917827625:  56%|█████▌    | 102/182 [02:52<02:15,  1.69s/it]
Epoch 13 Loss: 0.04684312399295927:  56%|█████▌    | 102/182 [02:53<02:15,  1.69s/it]
Epoch 13 Loss: 0.04684312399295927:  57%|█████▋    | 103/182 [02:53<02:13,  1.69s/it]
Epoch 13 Loss: 0.04685851831275683:  57%|█████▋    | 103/182 [02:55<02:13,  1.69s/it]
Epoch 13 Loss: 0.04685851831275683:  57%|█████▋    | 104/182 [02:55<02:11,  1.69s/it]
Epoch 13 Loss: 0.046948641361225216:  57%|█████▋    | 104/182 [02:57<02:11,  1.69s/it]
Epoch 13 Loss: 0.046948641361225216:  58%|█████▊    | 105/182 [02:57<02:10,  1.69s/it]
Epoch 13 Loss: 0.04690736187797672:  58%|█████▊    | 105/182 [02:59<02:10,  1.69s/it] 
Epoch 13 Loss: 0.04690736187797672:  58%|█████▊    | 106/182 [02:59<02:08,  1.69s/it]
Epoch 13 Loss: 0.04688609116406084:  58%|█████▊    | 106/182 [03:00<02:08,  1.69s/it]
Epoch 13 Loss: 0.04688609116406084:  59%|█████▉    | 107/182 [03:00<02:06,  1.69s/it]
Epoch 13 Loss: 0.046845929938609955:  59%|█████▉    | 107/182 [03:02<02:06,  1.69s/it]
Epoch 13 Loss: 0.046845929938609955:  59%|█████▉    | 108/182 [03:02<02:05,  1.69s/it]
Epoch 13 Loss: 0.04682030569796169:  59%|█████▉    | 108/182 [03:04<02:05,  1.69s/it] 
Epoch 13 Loss: 0.04682030569796169:  60%|█████▉    | 109/182 [03:04<02:03,  1.69s/it]
Epoch 13 Loss: 0.04687316983260892:  60%|█████▉    | 109/182 [03:05<02:03,  1.69s/it]
Epoch 13 Loss: 0.04687316983260892:  60%|██████    | 110/182 [03:05<02:01,  1.69s/it]
Epoch 13 Loss: 0.04684550378907908:  60%|██████    | 110/182 [03:07<02:01,  1.69s/it]
Epoch 13 Loss: 0.04684550378907908:  61%|██████    | 111/182 [03:07<01:59,  1.69s/it]
Epoch 13 Loss: 0.04682165231289608:  61%|██████    | 111/182 [03:09<01:59,  1.69s/it]
Epoch 13 Loss: 0.04682165231289608:  62%|██████▏   | 112/182 [03:09<01:58,  1.69s/it]
Epoch 13 Loss: 0.046866224930349705:  62%|██████▏   | 112/182 [03:10<01:58,  1.69s/it]
Epoch 13 Loss: 0.046866224930349705:  62%|██████▏   | 113/182 [03:10<01:56,  1.69s/it]
Epoch 13 Loss: 0.046916738087148:  62%|██████▏   | 113/182 [03:12<01:56,  1.69s/it]   
Epoch 13 Loss: 0.046916738087148:  63%|██████▎   | 114/182 [03:12<01:54,  1.69s/it]
Epoch 13 Loss: 0.046872356566398043:  63%|██████▎   | 114/182 [03:14<01:54,  1.69s/it]
Epoch 13 Loss: 0.046872356566398043:  63%|██████▎   | 115/182 [03:14<01:53,  1.69s/it]
Epoch 13 Loss: 0.04689912876949228:  63%|██████▎   | 115/182 [03:15<01:53,  1.69s/it] 
Epoch 13 Loss: 0.04689912876949228:  64%|██████▎   | 116/182 [03:15<01:51,  1.69s/it]
Epoch 13 Loss: 0.04697317509060232:  64%|██████▎   | 116/182 [03:17<01:51,  1.69s/it]
Epoch 13 Loss: 0.04697317509060232:  64%|██████▍   | 117/182 [03:17<01:49,  1.69s/it]
Epoch 13 Loss: 0.04699115840307737:  64%|██████▍   | 117/182 [03:19<01:49,  1.69s/it]
Epoch 13 Loss: 0.04699115840307737:  65%|██████▍   | 118/182 [03:19<01:48,  1.69s/it]
Epoch 13 Loss: 0.046990762237741165:  65%|██████▍   | 118/182 [03:20<01:48,  1.69s/it]
Epoch 13 Loss: 0.046990762237741165:  65%|██████▌   | 119/182 [03:20<01:46,  1.69s/it]
Epoch 13 Loss: 0.04705423902099331:  65%|██████▌   | 119/182 [03:22<01:46,  1.69s/it] 
Epoch 13 Loss: 0.04705423902099331:  66%|██████▌   | 120/182 [03:22<01:44,  1.69s/it]
Epoch 13 Loss: 0.04701162163506855:  66%|██████▌   | 120/182 [03:24<01:44,  1.69s/it]
Epoch 13 Loss: 0.04701162163506855:  66%|██████▋   | 121/182 [03:24<01:43,  1.69s/it]
Epoch 13 Loss: 0.04693912919305387:  66%|██████▋   | 121/182 [03:26<01:43,  1.69s/it]
Epoch 13 Loss: 0.04693912919305387:  67%|██████▋   | 122/182 [03:26<01:41,  1.69s/it]
Epoch 13 Loss: 0.047061371972890405:  67%|██████▋   | 122/182 [03:27<01:41,  1.69s/it]
Epoch 13 Loss: 0.047061371972890405:  68%|██████▊   | 123/182 [03:27<01:39,  1.69s/it]
